created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,date,hour,day,month,dayofweek
2026-04-07 16:17:13+00:00,266,0.352941176470587,0.6392694063926943,0.0,0.0,0.5350637766982889,0.5789473684210531,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:17:34+00:00,267,0.352941176470587,0.6301369863013697,0.0,0.0,0.5227092465627754,0.5657894736842088,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:17:56+00:00,268,0.352941176470587,0.6438356164383561,0.0,0.0,0.5412565660785296,0.5855263157894726,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:18:17+00:00,269,0.4117647058823515,0.6438356164383561,0.0,0.0,0.5857986411992666,0.6184210526315788,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:18:38+00:00,270,0.4117647058823515,0.6438356164383561,0.0,0.0,0.5857986411992666,0.6184210526315788,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:19:00+00:00,271,0.352941176470587,0.6438356164383561,0.0,0.0,0.5412565660785296,0.5855263157894726,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:19:24+00:00,272,0.352941176470587,0.6347031963470315,0.0,0.0,0.5288808664259923,0.5723684210526319,0.352941176470587,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:19:46+00:00,273,0.4117647058823515,0.6392694063926943,0.0,0.0,0.5795098833418475,0.6118421052631575,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:20:07+00:00,274,0.4117647058823515,0.6392694063926943,0.0,0.0,0.5795098833418475,0.6118421052631575,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:20:28+00:00,275,0.352941176470587,0.6484018264840183,0.0,0.0,0.5474592345667162,0.5921052631578938,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:20:50+00:00,276,0.352941176470587,0.6484018264840183,0.0,0.0,0.5474592345667162,0.5921052631578938,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:21:11+00:00,277,0.4117647058823515,0.6484018264840183,0.0,0.0,0.5920986894657654,0.6249999999999982,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:21:32+00:00,278,0.4117647058823515,0.6438356164383561,0.0,0.0,0.5857986411992666,0.6184210526315788,0.4117647058823515,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:21:54+00:00,279,0.470588235294116,0.657534246575342,0.0,0.0,0.6499055839540704,0.6710526315789469,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:22:15+00:00,280,0.470588235294116,0.657534246575342,0.0,0.0,0.6499055839540704,0.6710526315789469,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:22:36+00:00,281,0.4117647058823515,0.6484018264840183,0.0,0.0,0.5920986894657654,0.6249999999999982,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:22:58+00:00,282,0.470588235294116,0.6529680365296802,0.0,0.0,0.6434883976933694,0.6644736842105257,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:23:19+00:00,283,0.4117647058823515,0.657534246575342,0.0,0.0,0.6047298346237326,0.6381578947368425,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:23:40+00:00,284,0.4117647058823515,0.657534246575342,0.0,0.0,0.6047298346237326,0.6381578947368425,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:24:02+00:00,285,0.470588235294116,0.6621004566210047,0.0,0.0,0.656334060623851,0.6776315789473681,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:24:23+00:00,286,0.470588235294116,0.6666666666666665,0.0,0.0,0.6627738277027113,0.6842105263157894,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:24:44+00:00,287,0.470588235294116,0.6621004566210047,0.0,0.0,0.656334060623851,0.6776315789473681,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:25:06+00:00,288,0.470588235294116,0.6621004566210047,0.0,0.0,0.656334060623851,0.6776315789473681,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:25:27+00:00,289,0.470588235294116,0.7579908675799087,0.0,0.0,0.7938484206128988,0.8157894736842106,0.470588235294116,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:25:48+00:00,290,0.529411764705884,0.8401826484018264,0.0,0.0,0.9650561838981826,0.9671052631578938,0.529411764705884,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:26:09+00:00,291,0.529411764705884,0.8630136986301369,0.0,0.0,0.9999999999999991,1.0,0.529411764705884,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:26:31+00:00,292,0.529411764705884,0.8036529680365296,0.0,0.0,0.9097190663960726,0.9144736842105257,0.529411764705884,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:26:52+00:00,293,0.5882352941176485,0.7808219178082192,0.0,0.0,0.9240494181205419,0.9144736842105257,0.5882352941176485,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:27:14+00:00,294,0.5882352941176485,0.7488584474885842,0.0,0.0,0.8758873555886106,0.8684210526315788,0.5882352941176485,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:27:35+00:00,295,0.6470588235294095,0.7168949771689501,0.0,0.0,0.875771628895543,0.8552631578947363,0.6470588235294095,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:27:56+00:00,296,0.6470588235294095,0.7214611872146119,0.0,0.0,0.8826404315194347,0.8618421052631575,0.6470588235294095,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:28:18+00:00,297,0.7058823529411775,0.7031963470319633,0.0,0.0,0.9027895778233779,0.8684210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:28:39+00:00,298,0.6470588235294095,0.7488584474885842,0.0,0.0,0.9240889345523202,0.901315789473685,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:29:00+00:00,299,0.7058823529411775,0.689497716894977,0.0,0.0,0.8820547415484228,0.848684210526315,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:29:22+00:00,300,0.6470588235294095,0.657534246575342,0.0,0.0,0.7875088559146217,0.7697368421052619,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:29:43+00:00,301,0.6470588235294095,0.6666666666666665,0.0,0.0,0.8009642009354101,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:30:04+00:00,302,0.6470588235294095,0.6757990867579906,0.0,0.0,0.8144632962913825,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:30:25+00:00,303,0.6470588235294095,0.6849315068493151,0.0,0.0,0.8280089645848081,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:30:47+00:00,304,0.529411764705884,0.6849315068493151,0.0,0.0,0.7347459516826937,0.7434210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:31:08+00:00,305,0.529411764705884,0.6940639269406397,0.0,0.0,0.7479416172946483,0.7565789473684212,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:31:29+00:00,306,0.529411764705884,0.6986301369863015,0.0,0.0,0.7545549744131099,0.7631578947368407,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:31:51+00:00,307,0.470588235294116,0.7031963470319633,0.0,0.0,0.7146814834468485,0.7368421052631575,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:32:12+00:00,308,0.529411764705884,0.7123287671232874,0.0,0.0,0.7744627882229729,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:32:33+00:00,309,0.529411764705884,0.7123287671232874,0.0,0.0,0.7744627882229729,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:32:54+00:00,310,0.470588235294116,0.7168949771689501,0.0,0.0,0.7343267952456083,0.7565789473684212,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:33:15+00:00,311,0.529411764705884,0.7123287671232874,0.0,0.0,0.7744627882229729,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:33:37+00:00,312,0.470588235294116,0.7168949771689501,0.0,0.0,0.7343267952456083,0.7565789473684212,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:33:58+00:00,313,0.4117647058823515,0.7214611872146119,0.0,0.0,0.694351690597629,0.7302631578947363,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:34:19+00:00,314,0.470588235294116,0.7214611872146119,0.0,0.0,0.740896402028886,0.7631578947368407,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:34:41+00:00,315,0.470588235294116,0.7214611872146119,0.0,0.0,0.740896402028886,0.7631578947368407,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:35:02+00:00,316,0.470588235294116,0.7260273972602738,0.0,0.0,0.7474772992212433,0.7697368421052619,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:35:23+00:00,317,0.470588235294116,0.7260273972602738,0.0,0.0,0.7474772992212433,0.7697368421052619,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:35:44+00:00,318,0.470588235294116,0.7260273972602738,0.0,0.0,0.7474772992212433,0.7697368421052619,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:36:06+00:00,319,0.470588235294116,0.730593607305936,0.0,0.0,0.7540680755215456,0.7763157894736832,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:36:27+00:00,320,0.4117647058823515,0.730593607305936,0.0,0.0,0.707327193232528,0.7434210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:36:48+00:00,321,0.4117647058823515,0.7442922374429224,0.0,0.0,0.7268723026507047,0.7631578947368407,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:37:10+00:00,322,0.4117647058823515,0.7351598173515979,0.0,0.0,0.7138318801635979,0.75,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:37:31+00:00,323,0.470588235294116,0.7397260273972606,0.0,0.0,0.767284910650524,0.7894736842105257,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:37:52+00:00,324,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:38:14+00:00,325,0.470588235294116,0.7397260273972606,0.0,0.0,0.767284910650524,0.7894736842105257,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:38:35+00:00,326,0.470588235294116,0.7397260273972606,0.0,0.0,0.767284910650524,0.7894736842105257,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:38:56+00:00,327,0.529411764705884,0.7488584474885842,0.0,0.0,0.8280357793063731,0.8355263157894726,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:39:17+00:00,328,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:39:39+00:00,329,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:40:00+00:00,330,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:40:22+00:00,331,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:40:43+00:00,332,0.470588235294116,0.7442922374429224,0.0,0.0,0.7739095581780662,0.7960526315789469,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:41:05+00:00,333,0.529411764705884,0.7442922374429224,0.0,0.0,0.8213010502903044,0.8289473684210513,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:41:26+00:00,334,0.470588235294116,0.7534246575342465,0.0,0.0,0.7871913131592532,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:41:48+00:00,335,0.470588235294116,0.7534246575342465,0.0,0.0,0.7871913131592532,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:42:09+00:00,336,0.529411764705884,0.7488584474885842,0.0,0.0,0.8280357793063731,0.8355263157894726,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:42:31+00:00,337,0.470588235294116,0.7534246575342465,0.0,0.0,0.7871913131592532,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:43:15+00:00,338,0.470588235294116,0.7534246575342465,0.0,0.0,0.7871913131592532,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:43:45+00:00,339,0.470588235294116,0.7488584474885842,0.0,0.0,0.7805454961146872,0.8026315789473681,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:44:13+00:00,340,0.4117647058823515,0.7579908675799087,0.0,0.0,0.7465119692449251,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:44:53+00:00,341,0.470588235294116,0.7579908675799087,0.0,0.0,0.7938484206128988,0.8157894736842106,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:45:14+00:00,342,0.529411764705884,0.7579908675799087,0.0,0.0,0.8415405198668857,0.848684210526315,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:45:36+00:00,343,0.470588235294116,0.7579908675799087,0.0,0.0,0.7938484206128988,0.8157894736842106,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:45:58+00:00,344,0.470588235294116,0.7945205479452051,0.0,0.0,0.8474976219575874,0.8684210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:46:20+00:00,345,0.470588235294116,0.7853881278538815,0.0,0.0,0.8340211074197734,0.8552631578947363,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:46:41+00:00,346,0.5882352941176485,0.7762557077625574,0.0,0.0,0.9171354538603316,0.9078947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:47:02+00:00,347,0.5882352941176485,0.9406392694063928,0.0,0.0,0.37690913761032707,0.3421052631578938,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:47:24+00:00,348,0.6470588235294095,1.0,0.0,0.0,0.37690913761032707,0.3421052631578938,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:47:45+00:00,349,0.6470588235294095,0.8949771689497714,0.0,0.0,0.37690913761032707,0.3421052631578938,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:48:06+00:00,350,0.5882352941176485,0.7671232876712328,0.0,0.0,0.90334139656715,0.8947368421052619,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:48:28+00:00,351,0.5882352941176485,0.7488584474885842,0.0,0.0,0.8758873555886106,0.8684210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:48:49+00:00,352,0.6470588235294095,0.7534246575342465,0.0,0.0,0.9310367700397704,0.9078947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:49:11+00:00,353,0.6470588235294095,0.7488584474885842,0.0,0.0,0.9240889345523202,0.901315789473685,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:49:33+00:00,354,0.5882352941176485,0.7077625570776256,0.0,0.0,0.8147681373365359,0.8092105263157894,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:49:54+00:00,355,0.5882352941176485,0.7123287671232874,0.0,0.0,0.8215155680628197,0.8157894736842106,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:50:16+00:00,356,0.529411764705884,0.7123287671232874,0.0,0.0,0.7744627882229729,0.7828947368421044,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:50:37+00:00,357,0.470588235294116,0.7168949771689501,0.0,0.0,0.7343267952456083,0.7565789473684212,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:50:58+00:00,358,0.4117647058823515,0.7260273972602738,0.0,0.0,0.7008352080116742,0.7368421052631575,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:51:20+00:00,359,0.4117647058823515,0.730593607305936,0.0,0.0,0.707327193232528,0.7434210526315788,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:51:41+00:00,360,0.4117647058823515,0.7351598173515979,0.0,0.0,0.7138318801635979,0.75,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:52:02+00:00,361,0.352941176470587,0.730593607305936,0.0,0.0,0.660940547528388,0.7105263157894726,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:52:23+00:00,362,0.352941176470587,0.7397260273972606,0.0,0.0,0.6737622183395748,0.723684210526315,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:52:45+00:00,363,0.352941176470587,0.730593607305936,0.0,0.0,0.660940547528388,0.7105263157894726,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:53:06+00:00,364,0.352941176470587,0.7397260273972606,0.0,0.0,0.6737622183395748,0.723684210526315,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:53:27+00:00,365,0.352941176470587,0.7397260273972606,0.0,0.0,0.6737622183395748,0.723684210526315,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:53:48+00:00,366,0.352941176470587,0.7442922374429224,0.0,0.0,0.6801892837082217,0.7302631578947363,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:54:10+00:00,367,0.352941176470587,0.7442922374429224,0.0,0.0,0.6801892837082217,0.7302631578947363,0.7058823529411775,0.5999999999999943,2026-04-07,16,7,4,1
2026-04-07 16:54:31+00:00,368,0.29411764705882604,0.7442922374429224,0.0,0.0,0.6338605013506147,0.6973684210526319,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:54:52+00:00,369,0.4117647058823515,0.7397260273972606,0.0,0.0,0.7203464462026119,0.7565789473684212,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:55:13+00:00,370,0.4117647058823515,0.7442922374429224,0.0,0.0,0.7268723026507047,0.7631578947368407,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:55:35+00:00,371,0.352941176470587,0.7488584474885842,0.0,0.0,0.6866248168836773,0.7368421052631575,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:55:56+00:00,372,0.4117647058823515,0.7488584474885842,0.0,0.0,0.7334080382067443,0.7697368421052619,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:56:17+00:00,373,0.352941176470587,0.7488584474885842,0.0,0.0,0.6866248168836773,0.7368421052631575,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:56:38+00:00,374,0.352941176470587,0.7442922374429224,0.0,0.0,0.6801892837082217,0.7302631578947363,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:57:00+00:00,375,0.352941176470587,0.7534246575342465,0.0,0.0,0.693073051769348,0.7434210526315788,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:57:21+00:00,376,0.4117647058823515,0.7534246575342465,0.0,0.0,0.7399536528707271,0.7763157894736832,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:57:42+00:00,377,0.470588235294116,0.7534246575342465,0.0,0.0,0.7871913131592532,0.8092105263157894,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:58:04+00:00,378,0.4117647058823515,0.7488584474885842,0.0,0.0,0.7334080382067443,0.7697368421052619,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:58:25+00:00,379,0.470588235294116,0.7397260273972606,0.0,0.0,0.767284910650524,0.7894736842105257,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-07 16:58:46+00:00,380,0.529411764705884,0.7397260273972606,0.0,0.0,0.8145776116833146,0.8223684210526301,0.7058823529411775,0.5,2026-04-07,16,7,4,1
2026-04-08 17:06:44+00:00,381,0.0,0.8995433789954341,0.0,0.0,0.6120770683323773,0.7565789473684212,0.0,0.0,2026-04-08,17,8,4,2
2026-04-08 17:07:06+00:00,382,0.0,0.8995433789954341,0.0,0.0,0.6120770683323773,0.7565789473684212,0.0,0.0,2026-04-08,17,8,4,2
2026-04-08 17:07:27+00:00,383,0.058823529411760944,0.8767123287671237,0.0,0.0,0.6286810261852809,0.7565789473684212,0.058823529411760944,0.0,2026-04-08,17,8,4,2
2026-04-08 17:07:48+00:00,384,0.058823529411760944,0.8767123287671237,0.0,0.0,0.6286810261852809,0.7565789473684212,0.058823529411760944,0.0,2026-04-08,17,8,4,2
2026-04-08 17:08:10+00:00,385,0.058823529411760944,0.8675799086757991,0.0,0.0,0.6162347614759938,0.7434210526315788,0.058823529411760944,0.0,2026-04-08,17,8,4,2
2026-04-08 17:08:31+00:00,386,0.1764705882352935,0.8630136986301369,0.0,0.0,0.7053160891151977,0.8026315789473681,0.1764705882352935,0.0,2026-04-08,17,8,4,2
2026-04-08 17:08:52+00:00,387,0.117647058823529,0.8630136986301369,0.0,0.0,0.6574870936511203,0.7697368421052619,0.1764705882352935,0.0,2026-04-08,17,8,4,2
2026-04-08 17:09:14+00:00,388,0.1764705882352935,0.8630136986301369,0.0,0.0,0.7053160891151977,0.8026315789473681,0.1764705882352935,0.0,2026-04-08,17,8,4,2
2026-04-08 17:09:36+00:00,389,0.235294117647058,0.8584474885844751,0.0,0.0,0.7470101585455691,0.8289473684210513,0.235294117647058,0.0,2026-04-08,17,8,4,2
2026-04-08 17:09:57+00:00,390,0.1764705882352935,0.8493150684931505,0.0,0.0,0.6861506197023282,0.7828947368421044,0.235294117647058,0.0,2026-04-08,17,8,4,2
2026-04-08 17:10:18+00:00,391,0.235294117647058,0.8493150684931505,0.0,0.0,0.734041712416345,0.8157894736842106,0.235294117647058,0.0,2026-04-08,17,8,4,2
2026-04-08 17:10:39+00:00,392,0.235294117647058,0.8447488584474887,0.0,0.0,0.7275737193147842,0.8092105263157894,0.235294117647058,0.0,2026-04-08,17,8,4,2
2026-04-08 17:11:01+00:00,393,0.235294117647058,0.8401826484018264,0.0,0.0,0.7211156053211685,0.8026315789473681,0.235294117647058,0.0,2026-04-08,17,8,4,2
2026-04-08 17:11:22+00:00,394,0.29411764705882604,0.8401826484018264,0.0,0.0,0.7691760541713828,0.8355263157894726,0.29411764705882604,0.0,2026-04-08,17,8,4,2
2026-04-08 17:11:43+00:00,395,0.235294117647058,0.8401826484018264,0.0,0.0,0.7211156053211685,0.8026315789473681,0.29411764705882604,0.0,2026-04-08,17,8,4,2
2026-04-08 17:12:04+00:00,396,0.352941176470587,0.8401826484018264,0.0,0.0,0.8175992074132816,0.8684210526315788,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:12:26+00:00,397,0.29411764705882604,0.8356164383561646,0.0,0.0,0.7626276169051289,0.8289473684210513,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:12:47+00:00,398,0.29411764705882604,0.8310502283105023,0.0,0.0,0.7560890587468201,0.8223684210526301,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:13:10+00:00,399,0.352941176470587,0.8356164383561646,0.0,0.0,0.8109491564653108,0.8618421052631575,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:13:33+00:00,400,0.352941176470587,0.8310502283105023,0.0,0.0,0.8043103959264197,0.8552631578947363,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:13:54+00:00,401,0.352941176470587,0.8356164383561646,0.0,0.0,0.8109491564653108,0.8618421052631575,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:14:15+00:00,402,0.352941176470587,0.8356164383561646,0.0,0.0,0.8109491564653108,0.8618421052631575,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:14:37+00:00,403,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:14:58+00:00,404,0.352941176470587,0.8310502283105023,0.0,0.0,0.8043103959264197,0.8552631578947363,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:15:19+00:00,405,0.352941176470587,0.8264840182648401,0.0,0.0,0.7976829257966092,0.848684210526315,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:15:41+00:00,406,0.29411764705882604,0.8310502283105023,0.0,0.0,0.7560890587468201,0.8223684210526301,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:16:02+00:00,407,0.29411764705882604,0.8219178082191783,0.0,0.0,0.7430444023563076,0.8092105263157894,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:16:23+00:00,408,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:16:44+00:00,409,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:17:06+00:00,410,0.352941176470587,0.8310502283105023,0.0,0.0,0.8043103959264197,0.8552631578947363,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:17:27+00:00,411,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:17:48+00:00,412,0.352941176470587,0.8264840182648401,0.0,0.0,0.7976829257966092,0.848684210526315,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:18:10+00:00,413,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
2026-04-08 17:18:31+00:00,414,0.29411764705882604,0.8264840182648401,0.0,0.0,0.7495617909975918,0.8157894736842106,0.352941176470587,0.0,2026-04-08,17,8,4,2
