name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,severerisk,soilmoisture04,soilmoisture10,windspeed50,conditions,description,icon,stations,source,windspeed,uvindex,soilmoisture01
india,2025-10-15,88.9,66.7,76.8,88.2,66.7,76.4,61.1,63.4,0.0,0,0.0,,0.3,2.2,221.6,19.0,10.0,3.4,4.6,9.6,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-16,89.6,66.0,76.5,89.0,66.0,76.3,61.7,64.7,0.0,0,0.0,,0.0,2.0,222.5,19.2,10.0,3.4,4.6,8.3,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-17,89.3,66.2,77.1,92.0,66.2,77.6,64.7,68.5,0.0,0,0.0,,0.0,1.9,216.3,18.7,10.0,3.3,4.5,7.8,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-18,90.2,68.8,78.6,94.1,68.8,79.7,66.9,69.2,0.0,0,0.0,,11.7,1.8,199.1,17.3,10.0,3.3,4.6,9.2,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-19,89.8,69.8,79.1,93.4,69.8,80.0,67.2,69.9,0.0,0,0.0,,10.4,1.6,192.2,16.6,10.0,3.3,4.5,7.2,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-20,91.0,69.8,79.6,95.1,69.8,80.6,67.2,68.8,0.0,0,0.0,,5.3,1.5,198.6,17.1,10.0,3.3,4.5,10.3,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-21,89.6,71.6,80.0,93.3,71.6,81.1,67.2,67.3,0.028,100,20.83,rain,20.2,1.3,165.0,14.1,10.0,3.3,4.5,8.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-22,88.7,71.6,78.0,91.6,71.6,78.7,67.6,72.7,0.0,0,0.0,,4.5,1.3,192.2,16.7,10.0,3.3,4.5,12.5,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-23,88.9,66.2,75.6,88.1,66.2,75.4,61.5,65.8,0.0,0,0.0,,0.2,1.7,211.2,18.1,10.0,3.3,4.5,10.1,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-24,88.3,63.6,74.4,87.1,63.6,74.1,59.8,64.9,0.0,0,0.0,,0.0,1.8,208.1,18.0,10.0,3.2,4.4,8.7,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
india,2025-10-25,88.0,64.4,74.9,86.9,64.4,74.7,59.9,63.5,0.0,0,0.0,,7.8,1.7,206.3,17.8,10.0,3.2,4.4,10.3,Clear,Clear conditions throughout the day.,clear-day,"INI0000VIDP,INI0000VIDD,VIDP,INM00042139",obs,,,
